Address 1,Address 2,Address 3,Postcode,Permitted Occupants,Licence Issue Date,Licence Expiry Date,Licence Number,latitude,longitude,geocoded_address,marker-symbol,marker-color
,175,Upper Hanover Street,S3 7RR,6,26-Mar-21,15-Oct-25,5155,53.3761071,-1.4836765,"175 Upper Hanover St, Broomhall, Sheffield S3 7RR, UK",home,#16837A
,177-179,Upper Hanover Street,S3 7RR,5,26-Feb-21,21-Jul-25,5066,53.37615779999999,-1.4835998,"177-179 Upper Hanover St, Broomhall, Sheffield S3 7RR, UK",home,#0F596B
,88-90,Upper Hanover Street,S3 7RQ,9,13-May-21,18-May-25,5277,53.37857589999999,-1.4843861,"88 Upper Hanover St, Broomhall, Sheffield S3 7RQ, UK",home,#74C67A
,255,Upperthorpe,S6 3NG,5,29-Apr-21,21-Feb-26,5223,53.3885923,-1.4951872,"255 Upperthorpe, Sheffield S6 3NG, UK",home,#0F596B
,265,Upperthorpe,S6 3NG,5,09-Feb-21,31-Mar-25,5009,53.3884556,-1.4956236,"265 Upperthorpe, Sheffield S6 3NF, UK",home,#0F596B
,285,Upperthorpe,S6 3NG,5,13-Mar-24,14-Jan-29,6337,53.3881704,-1.496576,"285 Upperthorpe, Sheffield S6 3NG, UK",home,#0F596B
,131,Upperthorpe Road,S6 3EB,6,21-Feb-22,02-May-26,5711,53.3896874,-1.4858247,"131 Upperthorpe Rd, Sheffield S6 3EB, UK",home,#16837A
,27,Vernon Terrace,S10 5GJ,6,13-May-21,08-Mar-25,5283,53.3782255,-1.5150083,"27 Vernon Terrace, Sheffield S10 5GJ, UK",home,#16837A
Flat 3,22,Victoria Road,S10 2DL,6,08-Feb-24,06-Dec-28,6317,53.3727834,-1.4880047,"3, 22 Victoria Rd, Broomhall, Sheffield S10 2DL, UK",home,#16837A
Flat 2,22,Victoria Road,S10 2DL,6,08-Feb-24,09-Dec-28,6315,53.3727834,-1.4880047,"2, 22 Victoria Rd, Broomhall, Sheffield S10 2DL, UK",home,#16837A
,76,Victoria Street,S3 7QL,5,26-Apr-23,14-Dec-27,6172,53.3790639,-1.4822312,"76 Victoria St, Broomhall, Sheffield S3 7QL, UK",home,#0F596B
,71,Vincent Road,S7 1BW,5,09-Jun-22,08-Jun-27,5826,53.3662125,-1.4781616,"71 Vincent Rd, Nether Edge, Sheffield S7 1BW, UK",home,#0F596B
,85,Vincent Road,S7 1BY,5,01-Jun-22,02-Jun-25,5817,53.3657589,-1.4780463,"85 Vincent Rd, Nether Edge, Sheffield S7 1BY, UK",home,#0F596B
,141,Vincent Road,S7 1BY,5,15-Mar-24,18-Dec-28,6346,53.3647714,-1.4777085,"141 Vincent Rd, Nether Edge, Sheffield S7 1BY, UK",home,#0F596B
,10,Violet Bank Road,S7 1RZ,6,17-May-22,07-Mar-27,5761,53.3598508,-1.4893337,"10 Violet Bank Rd, Nether Edge, Sheffield S7 1RZ, UK",home,#16837A
,28,Violet Bank Road,S7 1RZ,5,25-Feb-21,17-Mar-25,5127,53.35951009999999,-1.4894754,"28 Violet Bank Rd, Nether Edge, Sheffield S7 1RZ, UK",home,#0F596B
,1,Vivian Road,S5 6WJ,5,20-Dec-21,31-Jan-25,5621,53.4126602,-1.4448342,"1 Vivian Rd, Sheffield S5, UK",home,#0F596B
,3,Vivian Road,S5 6WJ,5,24-Feb-21,23-Feb-26,5067,53.4126534,-1.4464793,"3 Vivian Rd, Sheffield S5 6WJ, UK",home,#0F596B
,19,Vivian Road,S5 6WJ,5,05-Nov-21,11-Aug-26,5532,53.4126675,-1.4457128,"19 Vivian Rd, Sheffield S5 6WJ, UK",home,#0F596B
,27,Vivian Road,S5 6WJ,5,13-Jul-22,25-Oct-25,5867,53.4126725,-1.4460861,"27 Vivian Rd, Sheffield S5 6WJ, UK",home,#0F596B
,29,Vivian Road,S5 6WJ,5,09-Nov-22,27-Oct-25,5995,53.4126365,-1.4461253,"29 Vivian Rd, Sheffield S5 6WJ, UK",home,#0F596B
,53,Vivian Road,S5 6WJ,6,21-Mar-22,30-Jul-26,5723,53.4128477,-1.4471392,"53 Vivian Rd, Sheffield S5, UK",home,#16837A
,10,Wadbrough Road,S11 8RG,6,22-Dec-20,22-May-25,4961,53.36945290000001,-1.4962912,"10 Wadbrough Rd, Broomhall, Sheffield S11 8RG, UK",home,#16837A
,11,Wadbrough Road,S11 8RF,5,25-Feb-21,23-May-25,5076,53.369474,-1.4966452,"11 Wadbrough Rd, Broomhall, Sheffield S11 8RF, UK",home,#0F596B
,14,Wadbrough Road,S11 8RG,7,01-Dec-21,26-Aug-25,5578,53.3694335,-1.4962082,"14 Wadbrough Rd, Broomhall, Sheffield S11 8RG, UK",home,#1D9A6C
,27,Wadbrough Road,S11 8RF,5,30-Mar-21,23-May-25,5161,53.36978389999999,-1.4968576,"27 Wadbrough Rd, Broomhall, Sheffield S11 8RF, UK",home,#0F596B
,28,Wadbrough Road,S11 8RG,5,01-Jul-21,08-Mar-25,5362,53.3698257,-1.4968851,"28 Wadbrough Rd, Broomhall, Sheffield S11 8RG, UK",home,#0F596B
,30,Wadbrough Road,S11 8RG,6,07-May-24,30-Jan-29,6403,53.3699407,-1.4965277,"30 Wadbrough Rd, Broomhall, Sheffield S11 8RG, UK",home,#16837A
,31,Wadbrough Road,S11 8RF,8,17-Mar-20,16-Mar-25,4767,53.3698676,-1.4969126,"31 Wadbrough Rd, Broomhall, Sheffield S11 8RF, UK",home,#48B16D
,32,Wadbrough Road,S11 8RG,5,07-May-24,08-Jan-29,6399,53.369963,-1.4965452,"32 Wadbrough Rd, Broomhall, Sheffield S11 8RG, UK",home,#0F596B
,33,Wadbrough Road,S11 8RF,6,04-Nov-21,17-Jun-25,5524,53.3699589,-1.4968344,"33 Wadbrough Rd, Broomhall, Sheffield S11 8RF, UK",home,#16837A
,43,Wadbrough Road,S11 8RF,5,16-Mar-23,17-Jun-27,6150,53.37011889999999,-1.4970523,"43 Wadbrough Rd, Broomhall, Sheffield S11 8RF, UK",home,#0F596B
,47,Wadbrough Road,S11 8RF,6,15-Apr-21,23-May-25,5186,53.37020279999999,-1.4970821,"47 Wadbrough Rd, Broomhall, Sheffield S11 8RF, UK",home,#16837A
,51,Wadbrough Road,S11 8RF,5,09-Feb-21,19-Apr-25,5005,53.3702868,-1.4971119,"51 Wadbrough Rd, Broomhall, Sheffield S11 8RF, UK",home,#0F596B
,54,Wadbrough Road,S11 8RG,6,12-May-21,21-Jun-25,5272,53.370465,-1.4967907,"54 Wadbrough Rd, Broomhall, Sheffield S11 8RG, UK",home,#16837A
,56,Wadbrough Road,S11 8RG,7,13-May-21,24-May-25,5279,53.3705441,-1.496773,"56 Wadbrough Rd, Broomhall, Sheffield S11 8RG, UK",home,#1D9A6C
,59,Wadbrough Road,S11 8RF,5,27-Apr-21,27-Jun-25,5213,53.3705174,-1.4972254,"59 Wadbrough Rd, Broomhall, Sheffield S11 8RF, UK",home,#0F596B
,61,Wadbrough Road,S11 8RF,5,01-Jun-22,29-Jan-27,5802,53.3701376,-1.4969778,"61 Wadbrough Rd, Broomhall, Sheffield S11 8RF, UK",home,#0F596B
,69,Wadbrough Road,S11 8RF,5,15-Feb-21,12-May-25,5012,53.37068499999999,-1.4973101,"69 Wadbrough Rd, Broomhall, Sheffield S11 8RB, UK",home,#0F596B
,124,Wadsley Lane,S6 4ED,5,28-Oct-21,03-Sep-25,5517,53.41032999999999,-1.508886,"124 Wadsley Ln, Sheffield S6 4ED, UK",home,#0F596B
,136,Walkley Street,S6 2WT,5,26-Mar-24,26-Nov-28,6358,53.3929189,-1.4977322,"136 Walkley St, Sheffield S6 2WT, UK",home,#0F596B
,3,Walton Road,S11 8RE,5,21-Mar-23,21-Jun-27,6155,53.3695887,-1.495623,"3 Walton Rd, Broomhall, Sheffield S11 8RE, UK",home,#0F596B
,5,Walton Road,S11 8RE,5,06-Apr-21,11-Aug-25,5171,53.3696295,-1.4957147,"5 Walton Rd, Broomhall, Sheffield S11 8RE, UK",home,#0F596B
,10,Walton Road,S11 8RE,6,04-Oct-22,17-May-25,5961,53.36968479999999,-1.4953344,"10 Walton Rd, Broomhall, Sheffield S11 8RE, UK",home,#16837A
,11,Walton Road,S11 8RE,6,21-Dec-22,14-Sep-27,6090,53.36972249999999,-1.4957746,"11 Walton Rd, Broomhall, Sheffield S11 8RE, UK",home,#16837A
,12,Walton Road,S11 8RE,5,06-May-24,22-Feb-29,6398,53.3699333,-1.4954615,"12 Walton Rd, Broomhall, Sheffield S11 8RE, UK",home,#0F596B
,15,Walton Road,S11 8RE,5,22-Feb-21,23-May-25,5062,53.3698252,-1.4957856,"15 Walton Rd, Broomhall, Sheffield S11 8RE, UK",home,#0F596B
,19,Walton Road,S11 8RE,6,03-Mar-22,11-Apr-25,5719,53.3698805,-1.4958797,"19 Walton Rd, Broomhall, Sheffield S11 8RE, UK",home,#16837A
,20,Walton Road,S11 8RE,6,16-Dec-21,05-Jun-25,5616,53.37013779999999,-1.4955355,"20 Walton Rd, Broomhall, Sheffield S11 8RE, UK",home,#16837A
,24,Walton Road,S11 8RE,6,27-Sep-22,08-Jun-25,5956,53.3701942,-1.4955521,"24 Walton Rd, Broomhall, Sheffield S11 8RE, UK",home,#16837A
,25,Walton Road,S11 8RE,6,15-Feb-21,02-Feb-26,5028,53.3700781,-1.4958407,"25 Walton Rd, Broomhall, Sheffield S11 8RE, UK",home,#16837A
,26,Walton Road,S11 8RE,5,12-Apr-22,29-May-25,5735,53.37024359999999,-1.495577,"26 Walton Rd, Broomhall, Sheffield S11 8RE, UK",home,#0F596B
,29,Walton Road,S11 8RE,5,03-May-21,12-Apr-25,5234,53.3701823,-1.4958698,"29 Walton Rd, Broomhall, Sheffield S11 8RE, UK",home,#0F596B
,31,Walton Road,S11 8RE,6,11-Mar-21,24-May-25,5106,53.37017909999999,-1.4958608,"31 Walton Rd, Broomhall, Sheffield S11 8RE, UK",home,#16837A
,35,Walton Road,S11 8RE,6,12-Apr-21,21-Mar-26,5176,53.3702829,-1.4958732,"35 Walton Rd, Broomhall, Sheffield S11 8RE, UK",home,#16837A
,43,Walton Road,S11 8RE,6,26-May-21,22-Jun-25,5309,53.3705364,-1.4959796,"43 Walton Rd, Broomhall, Sheffield S11 8RE, UK",home,#16837A
,45,Walton Road,S11 8RE,7,02-Feb-21,17-Jun-25,4990,53.3704782,-1.4956184,"45 Walton Rd, Broomhall, Sheffield S11 8RE, UK",home,#1D9A6C
,2,Warrington Road,S10 1EN,7,08-Mar-24,22-Nov-28,6332,53.3853418,-1.4959332,"2 Warrington Rd, Sheffield S10 1EN, UK",home,#1D9A6C
,13,Warrington Road,S10 1EN,5,19-Oct-22,11-Apr-25,5973,53.3849896,-1.4959298,"13 Warrington Rd, Sheffield S10 1EN, UK",home,#0F596B
,14,Warrington Road,S10 1EN,5,26-Jan-22,21-Jun-25,5649,53.3851198,-1.4955425,"14 Warrington Rd, Sheffield S10 1EN, UK",home,#0F596B
,19,Warrington Road,S10 1EN,5,11-May-21,03-Mar-25,5266,53.3849896,-1.4959298,"19 Warrington Rd, Sheffield S10 1EN, UK",home,#0F596B
,4,Washington Road,S11 8BN,0,06-May-21,18-Feb-26,5250,53.37006419999999,-1.4825194,"4 Washington Rd, Sharrow, Sheffield S11 8BN, UK",home,#0A2F51
,8,Washington Road,S11 8BN,12,27-Jul-21,21-Mar-26,5401,53.3698551,-1.4826672,"8 Washington Rd, Sharrow, Sheffield S11 8BN, UK",home,#DEEDCF
,24,Watery Street,S3 7ES,6,10-Feb-21,28-Apr-25,5018,53.3889502,-1.4800211,"24 Watery St, Sheffield S3 7ES, UK",home,#16837A
,16,Watson Road,S10 2SD,8,24-Mar-21,26-Aug-25,5145,53.37733910000001,-1.4972574,"16 Watson Rd, Sheffield S10 2SD, UK",home,#48B16D
,58,Watson Road,S10 2SD,7,22-Feb-21,11-Jan-26,5024,53.3783678,-1.4980851,"58 Watson Rd, Sheffield S10 2SD, UK",home,#1D9A6C
,2,Wayland Road,S11 8YE,6,01-Jun-22,29-May-25,5813,53.36732989999999,-1.4932146,"2 Wayland Rd, Sharrow, Sheffield S11 8YE, UK",home,#16837A
,18,Wayland Road,S11 8YE,5,14-Feb-22,13-Jul-25,5701,53.3673132,-1.4937558,"18 Wayland Rd, Sharrow, Sheffield S11 8YE, UK",home,#0F596B
,24,Wayland Road,S11 8YE,6,24-Aug-21,28-Aug-25,5442,53.3672948,-1.4939706,"24 Wayland Rd, Sharrow, Sheffield S11 8YE, UK",home,#16837A
,33,Wayland Road,S11 8YD,5,04-Jan-20,16-Feb-25,4959,53.3670325,-1.4941714,"33 Wayland Rd, Sharrow, Sheffield S11 8YD, UK",home,#0F596B
,41,Wayland Road,S11 8YD,10,16-Dec-21,14-Mar-25,5613,53.3671023,-1.4944074,"41 Wayland Rd, Sharrow, Sheffield S11 8YD, UK",home,#ADDAA1
,43,Wayland Road,S11 8YD,5,10-Oct-23,31-Jul-28,6256,53.3670723,-1.4944985,"43 Wayland Rd, Sharrow, Sheffield S11 8YD, UK",home,#0F596B
,57,Wayland Road,S11 8YD,5,25-Feb-21,10-May-25,5075,53.36700339999999,-1.4949317,"57 Wayland Rd, Sharrow, Sheffield S11 8YD, UK",home,#0F596B
,74,Wayland Road,S11 8YE,5,06-May-21,21-Jun-25,5248,53.3667533,-1.4952829,"74 Wayland Rd, Sharrow, Sheffield S11 8YE, UK",home,#0F596B
,82,Wayland Road,S11 8YE,5,28-Jul-23,23-May-28,6221,53.36659470000001,-1.4952022,"82 Wayland Rd, Sharrow, Sheffield S11 8YE, UK",home,#0F596B
,2,Well Meadow Drive,S3 7GU,7,26-Jun-23,21-Mar-28,6203,53.3851677,-1.4804586,"2 Well Meadow Dr, Sheffield S3 7GW, UK",home,#1D9A6C
,4,Well Meadow Drive,S3 7GU,7,09-Feb-23,08-Feb-28,6205,53.3852284,-1.4805647,"4 Well Meadow Dr, Sheffield S3 7GW, UK",home,#1D9A6C
,6,Well Meadow Drive,S3 7GU,7,26-Jun-23,21-Mar-28,6201,53.3852567,-1.4806108,"6 Well Meadow Dr, Sheffield S3 7HP, UK",home,#1D9A6C
,8,Well Meadow Drive,S3 7HP,7,14-Jun-23,13-Jun-28,6189,53.3852895,-1.4806688,"8 Well Meadow Dr, Sheffield S3 7GW, UK",home,#1D9A6C
,10,Well Meadow Drive,S3 7GU,19,13-Jun-23,19-Jun-28,6188,53.38530189999999,-1.4807217,"10 Well Meadow Dr, Sheffield S3 7HP, UK",home,#DEEDCF
,9,Wellesley Road,S10 2SY,9,29-Mar-21,11-Sep-25,5158,53.3801828,-1.4935992,"9 Wellesley Rd, Broomhall, Sheffield S10 2SJ, UK",home,#74C67A
Flat 1,90-92,West Street,S1 4EP,6,16-Apr-24,11-Feb-29,6400,53.38130349999999,-1.4746753,"1, 90 West St, Sheffield City Centre, Sheffield S1 4EP, UK",home,#16837A
Flat 2,90-92,West Street,S1 4EP,6,26-Mar-24,01-Jan-29,6360,53.38130349999999,-1.4746753,"2, 90 West St, Sheffield City Centre, Sheffield S1 4EP, UK",home,#16837A
,3,Westbourne Road,S10 2QQ,6,12-Jan-24,14-Oct-28,6296,53.3762146,-1.4997848,"3 Westbourne Rd, Broomhall, Sheffield S10 2QQ, UK",home,#16837A
,5,Westbourne Road,S10 2QQ,6,14-Feb-24,30-Sep-28,6321,53.3761562,-1.4998426,"5 Westbourne Rd, Broomhall, Sheffield S10 2QQ, UK",home,#16837A
,46,Westbourne Road,S10 2QQ,8,17-Feb-21,21-Dec-25,5041,53.3756947,-1.501228,"46 Westbourne Rd, Sheffield S10 2QQ, UK",home,#48B16D
Flat 2,65,Westbourne Road,S10 2QT,5,18-Aug-21,31-Jan-25,5435,53.3727145,-1.5005346,"2, St Cecelia House, 65 Westbourne Rd, Broomhall, Sheffield S10 2QT, UK",home,#0F596B
,3,Westbrook Bank,S11 8YJ,5,23-Mar-20,22-Feb-25,4801,53.367226,-1.4914566,"3 Westbrook Bank, Sharrow, Sheffield S11 8YJ, UK",home,#0F596B
,5,Westbrook Bank,S11 8YJ,6,28-Nov-23,09-Sep-28,6280,53.3672127,-1.4915139,"5 Westbrook Bank, Sharrow, Sheffield S11 8YJ, UK",home,#16837A
,27,Westbrook Bank,S11 8YJ,6,09-Feb-22,25-Oct-26,5694,53.3670019,-1.4921948,"27 Westbrook Bank, Sharrow, Sheffield S11 8YJ, UK",home,#16837A
,299,Western Bank,S10 2TJ,5,04-Jul-22,12-Jan-27,5851,53.3809759,-1.4923051,"299 Western Bank, Broomhall, Sheffield S10 2TJ, UK",home,#0F596B
,303,Western Bank,S10 2TJ,6,18-Nov-22,02-May-27,6036,53.3809623,-1.4926691,"303 Western Bank, Broomhall, Sheffield S10 2TJ, UK",home,#16837A
,49,Western Road,S10 1LB,5,12-Dec-22,27-Sep-27,6078,53.3841039,-1.5016162,"49 Western Rd, Sheffield S10 1LB, UK",home,#0F596B
,51,Western Road,S10 1LB,5,14-Dec-22,11-Dec-27,6077,53.38416119999999,-1.5016916,"51 Western Rd, Sheffield S10 1LB, UK",home,#0F596B
,55,Western Road,S10 1LB,5,26-Mar-24,03-Sep-28,6355,53.3842322,-1.501776,"55 Western Rd, Sheffield S10 1LB, UK",home,#0F596B
,62,Western Road,S10 1LA,6,28-Jan-21,27-Apr-25,4985,53.3842374,-1.5013294,"62 Western Rd, Sheffield S10 1LA, UK",home,#16837A
,78,Western Road,S10 1LA,6,10-May-21,17-May-25,5259,53.3844948,-1.5016394,"78 Western Rd, Sheffield S10 1LA, UK",home,#16837A
,83,Western Road,S10 1LB,5,02-Jun-22,21-Feb-26,5820,53.3848666,-1.5026058,"83 Western Rd, Sheffield S10 1LB, UK",home,#0F596B
,102,Western Road,S10 1LA,5,04-Jan-21,10-Apr-25,4962,53.3848606,-1.5020951,"102 Western Rd, Sheffield S10 1LA, UK",home,#0F596B
,145,Western Road,S10 1LD,5,03-Jan-24,06-Nov-28,6295,53.3859447,-1.503937,"145 Western Rd, Sheffield S10 1LD, UK",home,#0F596B
,158,Western Road,S10 1LD,6,14-Dec-20,17-Feb-25,4935,53.3861205,-1.5035833,"158 Western Rd, Sheffield S10 1LD, UK",home,#16837A
,196,Western Road,S10 1LF,5,15-Dec-20,17-Feb-25,4940,53.3869389,-1.5045604,"196 Western Rd, Sheffield S10 1LF, UK",home,#0F596B
,200,Western Road,S10 1LF,5,16-Feb-21,10-Jun-25,5034,53.3869775,-1.5046077,"200 Western Rd, Sheffield S10 1LF, UK",home,#0F596B
,204,Western Road,S10 1LF,5,07-Jul-22,11-Apr-27,5860,53.3870415,-1.5047058,"204 Western Rd, Sheffield S10, UK",home,#0F596B
,206,Western Road,S10 1LF,5,05-Apr-22,22-Feb-26,5731,53.38707429999999,-1.5047457,"206 Western Rd, Sheffield S10, UK",home,#0F596B
,208,Western Road,S10 1LF,5,01-Jun-21,10-May-25,5330,53.38711679999999,-1.5047529,"208 Western Rd, Sheffield S10 1LF, UK",home,#0F596B
,210,Western Road,S10 1LF,5,15-Nov-22,13-Aug-27,6018,53.38713749999999,-1.5048045,"210 Western Rd, Sheffield S10 1LF, UK",home,#0F596B
,211,Western Road,S10 1LE,7,14-May-21,01-Jun-25,5287,53.3868567,-1.504973,"211 Western Rd, Sheffield S10 1LE, UK",home,#1D9A6C
,256,Western Road,S10 1LF,5,03-Feb-21,08-Mar-25,4994,53.3880951,-1.506006,"256 Western Rd, Sheffield S10 1LF, UK",home,#0F596B
,258,Western Road,S10 1LF,5,23-Aug-22,18-Apr-25,5915,53.38813769999999,-1.5060492,"258 Western Rd, Sheffield S10 1LF, UK",home,#0F596B
,271,Western Road,S10 1LE,7,03-Feb-22,01-Jun-25,5671,53.3880446,-1.5064386,"271 Western Rd, Sheffield S10 1LE, UK",home,#1D9A6C
,38,Westmoreland Street,S6 3JA,5,22-Jun-23,31-Mar-28,6194,53.39107869999999,-1.4863588,"38 Westmoreland St, Sheffield S6 3JA, UK",home,#0F596B
,1,Wharncliffe Road,S10 2DH,7,30-Jan-24,29-Jan-29,6418,53.3760974,-1.4858669,"1 Wharncliffe Rd, Broomhall, Sheffield S10 2DH, UK",home,#1D9A6C
,5,Wharncliffe Road,S10 2DH,11,15-Dec-21,29-Jun-25,5615,53.37592189999999,-1.4858172,"5 Wharncliffe Rd, Broomhall, Sheffield S10 2DH, UK",home,#DEEDCF
,12,Wharncliffe Road,S10 2DH,8,22-Nov-22,15-Aug-27,6051,53.37556310000001,-1.4862859,"12 Wharncliffe Rd, Broomhall, Sheffield S10 2DH, UK",home,#48B16D
,27,Wheldrake Road,S5 6UD,5,16-Nov-22,09-Jun-27,6025,53.4119804,-1.4516768,"27 Wheldrake Rd, Sheffield S5 6UD, UK",home,#0F596B
,108,Whitehouse Lane,S6 2UX,5,15-Jul-22,16-Aug-27,5869,53.3943216,-1.4901417,"108 Whitehouse Ln, Sheffield S6 2UX, UK",home,#0F596B
,99,Whitham Road,S10 2SL,7,04-Oct-21,01-Jul-26,5483,53.3797466,-1.496459,"99 Whitham Rd, Sheffield S10 2SL, UK",home,#1D9A6C
,103,Whitham Road,S10 2SL,6,12-Feb-21,16-May-25,5026,53.3797038,-1.4965071,"103 Whitham Rd, Sheffield S10 2SL, UK",home,#16837A
,105,Whitham Road,S10 2SL,8,05-Jan-21,02-Jun-25,4968,53.3796818,-1.4965816,"105 Whitham Rd, Sheffield S10 2SL, UK",home,#48B16D
,108,Whitham Road,S10 2SQ,7,24-Nov-22,12-Aug-27,6066,53.3795462,-1.4974519,"108 Whitham Rd, Sheffield S10 2SQ, UK",home,#1D9A6C
,112,Whitham Road,S10 2SQ,9,07-Apr-21,26-Oct-25,5173,53.3796538,-1.4972813,"112 Whitham Rd, Sheffield S10 2SQ, UK",home,#74C67A
,114,Whitham Road,S10 2SQ,7,16-Apr-21,18-Dec-25,5190,53.37956879999999,-1.4973329,"114 Whitham Rd, Sheffield S10 2SQ, UK",home,#1D9A6C
,116,Whitham Road,S10 2SQ,10,16-Apr-21,15-Dec-25,5191,53.3795655,-1.4973553,"116 Whitham Rd, Sheffield S10 2SQ, UK",home,#ADDAA1
,118,Whitham Road,S10 2SQ,7,19-May-22,24-Aug-26,5768,53.3794829,-1.4974445,"118 Whitham Rd, Sheffield S10 2SQ, UK",home,#1D9A6C
,120,Whitham Road,S10 2SQ,7,18-May-22,30-Jan-27,5764,53.37950310000001,-1.4975252,"120 Whitham Rd, Sheffield S10 2SQ, UK",home,#1D9A6C
,122,Whitham Road,S10 2SQ,8,29-Mar-21,17-Nov-25,5156,53.3794175,-1.4976214,"122 Whitham Rd, Sheffield S10 2SQ, UK",home,#48B16D
,123,Whitham Road,S10 2SN,11,28-May-21,07-Apr-25,5323,53.3792189,-1.4974088,"123 Whitham Rd, Sheffield S10 2SN, UK",home,#DEEDCF
,124,Whitham Road,S10 2SQ,9,15-Feb-21,26-Apr-25,5011,53.3793902,-1.497587,"124 Whitham Rd, Sheffield S10 2SQ, UK",home,#74C67A
,125,Whitham Road,S10 2SN,7,18-Nov-22,11-Apr-27,6038,53.3792014,-1.4973877,"125 Whitham Rd, Sheffield S10 2SN, UK",home,#1D9A6C
,126,Whitham Road,S10 2SQ,6,08-Jun-22,10-Sep-26,5824,53.3793527,-1.497744,"126 Whitham Rd, Sheffield S10 2SQ, UK",home,#16837A
,127,Whitham Road,S10 2SN,7,18-Nov-22,16-Apr-27,6037,53.3790987,-1.497428,"127 Whitham Rd, Sheffield S10 2SN, UK",home,#1D9A6C
,139,Whitham Road,S10 2SN,5,18-Nov-22,16-Apr-27,6040,53.3789124,-1.4978025,"139 Whitham Rd, Sheffield S10 2SN, UK",home,#0F596B
,141,Whitham Road,S10 2SN,5,18-Nov-22,11-Apr-27,6035,53.37887560000001,-1.4978343,"141 Whitham Rd, Sheffield S10 2SN, UK",home,#0F596B
,145,Whitham Road,S10 2SN,7,28-May-21,07-Apr-25,5324,53.378874,-1.4979399,"145 Whitham Rd, Sheffield S10 2SN, UK",home,#1D9A6C
,151,Whitham Road,S10 2SN,5,10-Feb-22,23-May-25,5696,53.37877659999999,-1.4981153,"151 Whitham Rd, Sheffield S10 2SN, UK",home,#0F596B
,153,Whitham Road,S10 2SN,6,30-Aug-21,16-Mar-25,5450,53.3787342,-1.4980667,"153 Whitham Rd, Sheffield S10 2SN, UK",home,#16837A
,173,Whitham Road,S10 2SN,5,27-Mar-20,26-Mar-25,4820,53.3783851,-1.4985761,"173 Whitham Rd, Sheffield S10 2SN, UK",home,#0F596B
,185,Whitham Road,S10 2SN,6,16-Feb-21,23-May-25,5014,53.3782,-1.4989282,"185 Whitham Rd, Sheffield S10 2SN, UK",home,#16837A
Flat A,106a,Whitham Road,S10 2SQ,5,07-Feb-24,26-Oct-28,6313,53.379768,-1.4971399,"Flat A, 106 Whitham Rd, Sheffield S10 2SQ, UK",home,#0F596B
,136a,Whitham Road,S10 2SR,7,03-Mar-21,13-May-25,5086,53.3789875,-1.4982134,"136 Whitham Rd, Sheffield S10 2SR, UK",home,#1D9A6C
,1,Wilkinson Street,S10 2GA,6,22-Nov-22,22-Dec-26,6052,53.37917539999999,-1.4830855,"1 Wilkinson St, Broomhall, Sheffield S10 2GA, UK",home,#16837A
,2,Wilkinson Street,S10 2GA,6,14-May-21,08-Jun-25,5286,53.3793667,-1.4830996,"2 Wilkinson St, Broomhall, Sheffield S10 2GA, UK",home,#16837A
,3,Wilkinson Street,S10 2GA,6,10-Mar-21,10-May-25,5099,53.37917359999999,-1.4832367,"3 Wilkinson St, Broomhall, Sheffield S10 2GA, UK",home,#16837A
,4,Wilkinson Street,S10 2GA,6,21-Jul-21,26-May-25,5395,53.3793663,-1.4831584,"4 Wilkinson St, Broomhall, Sheffield S10 2GA, UK",home,#16837A
,6,Wilkinson Street,S10 2GA,6,12-May-21,07-Jun-25,5275,53.379366,-1.4832323,"6 Wilkinson St, Broomhall, Sheffield S10 2GA, UK",home,#16837A
,8,Wilkinson Street,S10 2GA,6,03-Mar-22,25-Jul-26,5720,53.3795344,-1.483559,"8 Wilkinson St, Broomhall, Sheffield S10 2GA, UK",home,#16837A
,9,Wilkinson Street,S10 2GA,6,23-Aug-23,06-Jun-27,6233,53.3791777,-1.4833722,"9 Wilkinson St, Broomhall, Sheffield S10 2GA, UK",home,#16837A
,10,Wilkinson Street,S10 2GA,6,22-Jun-23,15-Jul-26,6195,53.3795424,-1.4836203,"10 Wilkinson St, Broomhall, Sheffield S10 2GA, UK",home,#16837A
,11,Wilkinson Street,S10 2GA,6,10-Nov-22,25-Jul-26,6001,53.3791769,-1.4834441,"11 Wilkinson St, Broomhall, Sheffield S10 2GA, UK",home,#16837A
,15,Wilkinson Street,S10 2GA,8,07-Oct-21,08-Mar-26,5489,53.3791854,-1.4836085,"15 Wilkinson St, Broomhall, Sheffield S10 2GA, UK",home,#48B16D
,17,Wilkinson Street,S10 2GA,8,06-May-21,07-Mar-25,5246,53.3791737,-1.483696,"17 Wilkinson St, Broomhall, Sheffield S10 2GA, UK",home,#48B16D
,33,Wilkinson Street,S10 2GB,9,25-Jul-22,24-Aug-26,5882,53.3791557,-1.4849621,"33 Wilkinson St, Broomhall, Sheffield S10 2GB, UK",home,#74C67A
,52,Wilkinson Street,S10 2GJ,6,09-Feb-21,24-Apr-25,5006,53.3794231,-1.4875826,"52 Wilkinson St, Broomhall, Sheffield S10 2GJ, UK",home,#16837A
,56,Wilkinson Street,S10 2GJ,7,06-Aug-21,15-Nov-25,5416,53.3794523,-1.4878323,"56 Wilkinson St, Broomhall, Sheffield S10 2GJ, UK",home,#1D9A6C
,60,Wilkinson Street,S10 2GJ,6,26-Feb-21,09-May-25,5078,53.3794507,-1.488049,"60 Wilkinson St, Broomhall, Sheffield S10 2GJ, UK",home,#16837A
